Date,Product,Category,Campaign_Type,Platform,Leads,Conversions,Revenue,Spend,Impressions,Clicks,Country
2020-07-18,Spiritual Sessions,Skill,WhatsApp,Facebook,403,109,81337.52,8773.7,36051,1860,India
2020-07-18,1:1 Mentorship,Digital,Influencer,Facebook,738,114,57710.74,7170.55,27974,2764,India
2020-07-18,Dashboard Templates,Skill,WhatsApp,Instagram,90,12,19355.04,794.15,27179,336,India
2020-07-18,Meditation Audio Pack,Digital,WhatsApp,Instagram,128,29,44233.81,1619.84,43602,481,India
2020-07-18,E-book,Physical,Influencer,WhatsApp,530,81,117362.66,4065.2,37572,2430,India
2020-07-18,Clothing Brand,Physical,WhatsApp,WhatsApp,261,59,13009.58,2856.99,11412,889,India
2020-07-19,5-Min Meditation Club,Skill,Email,WhatsApp,108,16,13003.08,709.61,4679,391,India
2020-07-19,3-Day Challenge,Physical,Influencer,Instagram,825,175,47986.76,4626.37,47932,3890,India
2020-07-19,21-Day Upgrade,Skill,Content,Instagram,326,52,57024.94,5356.99,24246,1617,India
2020-07-19,Mindset Coaching,Digital,WhatsApp,YouTube,598,70,91718.93,6531.08,23072,1600,India
2020-07-19,Spiritual Sessions,Digital,Email,Facebook,257,53,93843.56,2700.53,23578,1922,India
2020-07-19,1:1 Mentorship,Coaching,Ads,Instagram,605,104,105839.48,8375.88,46766,1933,India
2020-07-19,Dashboard Templates,Digital,Email,Instagram,531,68,133071.04,7357.27,42621,3248,India
2020-07-19,Meditation Audio Pack,Physical,WhatsApp,YouTube,380,70,130872.73,7400.53,27562,1490,India
2020-07-19,E-book,Digital,WhatsApp,Facebook,487,83,122842.75,12378.69,26037,2597,India
2020-07-19,Clothing Brand,Skill,Content,YouTube,233,61,114354.26,3196.7,19907,1519,India
2020-07-20,5-Min Meditation Club,Physical,Content,Instagram,48,11,16425.26,1611.74,6594,371,India
2020-07-20,3-Day Challenge,Coaching,Influencer,Facebook,368,91,138367.26,3013.27,14142,1090,India
2020-07-20,21-Day Upgrade,Physical,Influencer,Instagram,12,2,2156.36,55.22,1443,43,India
2020-07-20,Mindset Coaching,Physical,WhatsApp,YouTube,178,51,63114.03,3573.18,39515,1422,India
2020-07-20,Spiritual Sessions,Skill,Ads,Facebook,15,3,4473.98,204.18,2999,108,India
2020-07-20,1:1 Mentorship,Skill,WhatsApp,WhatsApp,60,9,11565.48,737.27,4339,254,India
2020-07-20,Dashboard Templates,Coaching,WhatsApp,YouTube,183,42,38107.08,3490.16,8470,762,India
2020-07-20,Meditation Audio Pack,Skill,Email,YouTube,129,37,57092.32,821.06,6487,415,India
2020-07-20,E-book,Physical,Email,YouTube,1005,195,165318.79,12381.86,47253,2967,India
2020-07-20,Clothing Brand,Digital,Content,Facebook,254,34,32496.07,8218.35,36577,2327,India
2020-07-21,5-Min Meditation Club,Physical,Influencer,WhatsApp,236,32,53534.96,2493.81,8292,705,India
2020-07-21,3-Day Challenge,Digital,Ads,Google,332,54,64933.12,3991.13,29490,2036,India
2020-07-21,21-Day Upgrade,Coaching,Influencer,Facebook,88,23,11728.84,1006.8,5301,228,India
2020-07-21,Mindset Coaching,Skill,Influencer,YouTube,583,62,42968.9,2132.69,47563,1635,India
2020-07-21,Spiritual Sessions,Digital,Content,YouTube,12,1,501.14,215.45,1306,122,India
2020-07-21,1:1 Mentorship,Skill,Email,WhatsApp,1113,111,184878.91,16840.44,46704,3497,India
2020-07-21,Dashboard Templates,Physical,WhatsApp,Instagram,162,43,65781.42,649.5,5030,473,India
2020-07-21,Meditation Audio Pack,Coaching,Ads,Google,1032,226,424681.84,12885.24,46641,4435,India
2020-07-21,E-book,Physical,WhatsApp,Google,169,25,40828.37,2569.14,8549,798,India
2020-07-21,Clothing Brand,Physical,Ads,Google,347,66,107038.43,3532.41,27911,1777,India
2020-07-22,5-Min Meditation Club,Digital,Email,Google,417,116,107265.27,10930.67,40107,2321,India
2020-07-22,3-Day Challenge,Physical,WhatsApp,WhatsApp,7,1,300.21,109.86,2832,58,India
2020-07-22,21-Day Upgrade,Skill,Email,Facebook,136,24,41133.14,1047.58,24434,989,India
2020-07-22,Mindset Coaching,Physical,Email,WhatsApp,1130,214,161308.74,8234.45,49621,4581,India
2020-07-22,Spiritual Sessions,Skill,WhatsApp,Instagram,286,72,45788.59,3461.02,46334,1499,India
2020-07-22,1:1 Mentorship,Coaching,WhatsApp,Google,318,59,30773.99,2227.93,29133,959,India
2020-07-22,Dashboard Templates,Skill,Influencer,Instagram,117,18,20509.06,1827.07,23191,816,India
2020-07-22,Meditation Audio Pack,Digital,Influencer,Instagram,29,3,2857.04,150.38,3179,114,India
2020-07-22,E-book,Digital,Influencer,Facebook,513,113,150027.18,5030.11,20465,1753,India
2020-07-22,Clothing Brand,Digital,WhatsApp,WhatsApp,164,47,83485.66,2816.09,10470,611,India
2020-07-23,5-Min Meditation Club,Physical,Ads,YouTube,50,13,20104.01,613.19,6024,203,India
2020-07-23,3-Day Challenge,Coaching,Content,YouTube,888,136,201686.54,9690.68,45427,4054,India
2020-07-23,21-Day Upgrade,Physical,Ads,Google,784,201,168945.05,15160.78,49307,3165,India
2020-07-23,Mindset Coaching,Skill,Ads,Instagram,107,20,39185.29,350.28,4925,270,India
2020-07-23,Spiritual Sessions,Digital,Ads,Google,304,52,26703.64,8391.15,37394,2158,India
2020-07-23,1:1 Mentorship,Skill,Email,Instagram,639,124,80858.56,4432.9,24171,1751,India
2020-07-23,Dashboard Templates,Coaching,Ads,WhatsApp,25,3,5332.67,172.15,1056,72,India
2020-07-23,Meditation Audio Pack,Skill,WhatsApp,Instagram,1235,163,234097.67,15566.86,43548,3524,India
2020-07-23,E-book,Physical,Ads,WhatsApp,170,34,56101.55,2881.55,33596,922,India
2020-07-23,Clothing Brand,Physical,WhatsApp,Google,901,104,113095.05,10329.19,37527,2512,India
2020-07-24,5-Min Meditation Club,Skill,Content,YouTube,424,44,86926.66,6214.93,38997,3628,India
2020-07-24,3-Day Challenge,Digital,Influencer,Instagram,1504,350,114418.12,10314.5,49115,4377,India
2020-07-24,21-Day Upgrade,Skill,WhatsApp,YouTube,300,75,32419.97,5107.24,24130,1617,India
2020-07-24,Mindset Coaching,Coaching,Email,Facebook,443,59,36467.43,6132.75,38634,2333,India
2020-07-24,Spiritual Sessions,Coaching,Influencer,Google,316,79,82321.5,1512.21,43443,1049,India
2020-07-24,1:1 Mentorship,Skill,Content,Facebook,193,39,46345.64,3527.76,22249,751,India
2020-07-24,Dashboard Templates,Digital,Email,Google,319,85,143786.07,4692.16,21504,1719,India
2020-07-24,Meditation Audio Pack,Digital,Ads,WhatsApp,53,8,4909.5,1104.34,7840,283,India
2020-07-24,E-book,Physical,WhatsApp,WhatsApp,240,58,44871.99,1412.35,44020,616,India
2020-07-24,Clothing Brand,Digital,Ads,Facebook,211,57,46459.64,3612.41,29924,989,India
2020-07-25,5-Min Meditation Club,Physical,Influencer,Facebook,105,27,50393.32,2071.98,5643,430,India
2020-07-25,3-Day Challenge,Digital,WhatsApp,Facebook,439,104,59547.84,8314.47,43220,1833,India
2020-07-25,21-Day Upgrade,Physical,Ads,Instagram,119,20,28155.84,3631.15,21175,967,India
2020-07-25,Mindset Coaching,Physical,Email,WhatsApp,715,72,27324.52,4349.21,27415,2492,India
2020-07-25,Spiritual Sessions,Digital,Ads,Google,67,17,21267.03,1476.04,6079,449,India
2020-07-25,1:1 Mentorship,Coaching,Influencer,YouTube,698,83,163073.91,11789.25,47374,2455,India
2020-07-25,Dashboard Templates,Skill,Content,Instagram,264,55,18511.29,5588.82,49704,1786,India
2020-07-25,Meditation Audio Pack,Digital,Influencer,WhatsApp,162,39,35563.33,2104.48,24996,675,India
2020-07-25,E-book,Physical,Ads,Facebook,628,72,129850.81,5921.43,22038,2083,India
2020-07-25,Clothing Brand,Physical,Content,Google,21,6,10322.86,426.74,1824,174,India
2020-07-26,5-Min Meditation Club,Physical,Email,WhatsApp,491,52,27878.21,4991.48,22066,1480,India
2020-07-26,3-Day Challenge,Skill,Content,Google,118,12,23016.07,2385.46,42147,828,India
2020-07-26,21-Day Upgrade,Digital,Ads,Facebook,893,204,80060.97,13217.91,40386,3069,India
2020-07-26,Mindset Coaching,Digital,WhatsApp,WhatsApp,728,83,96383.74,7837.92,33177,2083,India
2020-07-26,Spiritual Sessions,Skill,Ads,Instagram,1150,229,211568.86,13464.13,47553,3132,India
2020-07-26,1:1 Mentorship,Skill,Ads,Facebook,256,62,40553.23,2031.99,17350,1246,India
2020-07-26,Dashboard Templates,Physical,WhatsApp,WhatsApp,316,40,65902.61,10557.87,37303,2211,India
2020-07-26,Meditation Audio Pack,Digital,Influencer,YouTube,90,17,25642.03,575.29,3837,303,India
2020-07-26,E-book,Digital,Ads,Facebook,66,18,29129.29,1309.0,28453,425,India
2020-07-26,Clothing Brand,Coaching,Influencer,WhatsApp,409,60,104792.42,6180.32,45420,3838,India
2020-07-27,5-Min Meditation Club,Coaching,Email,Facebook,159,43,81259.24,1511.89,20830,403,India
2020-07-27,3-Day Challenge,Digital,Content,Google,129,32,25424.94,1522.37,36421,598,India
2020-07-27,21-Day Upgrade,Skill,Ads,Google,109,26,36313.0,1060.06,16683,745,India
2020-07-27,Mindset Coaching,Digital,Email,YouTube,60,15,21033.96,311.98,2740,176,India
2020-07-27,Spiritual Sessions,Coaching,Email,YouTube,477,141,163210.36,3103.33,28796,1366,India
2020-07-27,1:1 Mentorship,Digital,Influencer,Instagram,639,184,249323.0,4238.27,41910,2378,India
2020-07-27,Dashboard Templates,Skill,Content,WhatsApp,69,11,3140.85,2466.62,18443,620,India
2020-07-27,Meditation Audio Pack,Physical,Ads,WhatsApp,523,92,84333.56,2775.93,33210,1693,India
2020-07-27,E-book,Digital,Email,WhatsApp,678,111,37117.4,10847.48,44421,2791,India
2020-07-27,Clothing Brand,Physical,Content,Google,212,38,8288.87,1800.91,9204,889,India
2020-07-28,5-Min Meditation Club,Physical,Email,Google,653,165,300369.75,6100.74,48117,3338,India
2020-07-28,3-Day Challenge,Skill,Influencer,WhatsApp,196,27,38053.95,3666.88,26322,1212,India
2020-07-28,21-Day Upgrade,Physical,Ads,Facebook,628,80,109264.48,4707.12,28632,2515,India
2020-07-28,Mindset Coaching,Digital,Influencer,Facebook,214,33,49276.53,2184.15,23705,1301,India
2020-07-28,Spiritual Sessions,Coaching,Ads,WhatsApp,812,103,172819.32,12317.45,34097,2532,India
2020-07-28,1:1 Mentorship,Digital,WhatsApp,Facebook,117,22,33951.69,1499.82,16203,363,India
2020-07-28,Dashboard Templates,Coaching,Ads,Facebook,666,123,139214.06,5707.8,44262,2017,India
2020-07-28,Meditation Audio Pack,Physical,Email,Google,368,44,69662.65,5374.01,19280,1811,India
2020-07-28,E-book,Coaching,Email,Instagram,79,18,3662.59,3125.38,38321,657,India
2020-07-28,Clothing Brand,Skill,Ads,Instagram,291,66,130340.12,7181.37,19830,1776,India
2020-07-29,5-Min Meditation Club,Digital,Email,Facebook,241,56,63051.91,4866.45,45138,1553,India
2020-07-29,3-Day Challenge,Physical,Ads,WhatsApp,371,66,124620.97,6702.7,27107,1772,India
2020-07-29,21-Day Upgrade,Coaching,Ads,Facebook,96,19,12447.64,639.39,32848,592,India
2020-07-29,Mindset Coaching,Coaching,Content,WhatsApp,943,270,120014.56,6044.65,35333,2617,India
2020-07-29,Spiritual Sessions,Physical,Ads,Google,730,188,249171.58,10777.98,38489,2725,India
2020-07-29,1:1 Mentorship,Skill,Email,Instagram,14,2,3845.59,168.48,2080,41,India
2020-07-29,Dashboard Templates,Physical,WhatsApp,Facebook,153,34,48325.24,2991.8,17473,747,India
2020-07-29,Meditation Audio Pack,Skill,Email,Instagram,626,159,148954.52,8751.79,45466,2401,India
2020-07-29,E-book,Digital,WhatsApp,YouTube,573,59,37814.06,19289.12,42476,4230,India
2020-07-29,Clothing Brand,Physical,WhatsApp,Instagram,200,24,41432.38,1681.43,17557,640,India
2020-07-30,5-Min Meditation Club,Skill,Influencer,YouTube,105,21,35895.34,1119.98,20441,284,India
2020-07-30,3-Day Challenge,Digital,Email,YouTube,201,36,43460.45,3395.65,34223,1377,India
2020-07-30,21-Day Upgrade,Skill,Email,YouTube,892,148,106356.53,3464.12,40293,3044,India
2020-07-30,Mindset Coaching,Physical,Ads,Google,571,76,83094.33,4269.0,28153,2086,India
2020-07-30,Spiritual Sessions,Physical,WhatsApp,Facebook,652,172,332974.91,7788.62,31496,2396,India
2020-07-30,1:1 Mentorship,Physical,Ads,Google,41,8,4485.05,497.12,7617,267,India
2020-07-30,Dashboard Templates,Coaching,Influencer,Facebook,515,151,90062.29,5018.69,19715,1524,India
2020-07-30,Meditation Audio Pack,Skill,Ads,Instagram,446,81,66286.91,8712.69,39051,1846,India
2020-07-30,E-book,Coaching,Ads,YouTube,35,9,11623.84,248.42,14117,179,India
2020-07-30,Clothing Brand,Coaching,Content,Facebook,563,158,186091.79,5952.35,28157,2683,India
2020-07-31,5-Min Meditation Club,Skill,Email,WhatsApp,312,58,98797.94,12260.14,42400,2453,India
2020-07-31,3-Day Challenge,Physical,Influencer,Instagram,146,25,32895.41,1580.28,4199,381,India
2020-07-31,21-Day Upgrade,Coaching,Email,YouTube,26,6,3937.81,552.3,17267,256,India
2020-07-31,Mindset Coaching,Digital,Email,WhatsApp,474,135,112922.65,5474.33,33539,1754,India
2020-07-31,Spiritual Sessions,Coaching,WhatsApp,YouTube,373,87,109494.31,2212.98,14898,1143,India
2020-07-31,1:1 Mentorship,Digital,Influencer,YouTube,59,14,7274.81,975.48,28713,287,India
2020-07-31,Dashboard Templates,Digital,WhatsApp,YouTube,766,219,376091.04,8772.81,35890,2193,India
2020-07-31,Meditation Audio Pack,Digital,Content,Google,432,53,74053.67,5040.01,33500,1519,India
2020-07-31,E-book,Skill,Content,YouTube,138,32,10987.36,1305.58,19095,569,India
2020-07-31,Clothing Brand,Coaching,Influencer,WhatsApp,521,141,268474.47,17437.54,45398,3799,India
2020-08-01,5-Min Meditation Club,Coaching,WhatsApp,WhatsApp,334,65,16756.82,5297.35,45913,1187,India
2020-08-01,3-Day Challenge,Skill,WhatsApp,Facebook,1165,255,65763.86,11089.53,47639,3747,India
2020-08-01,21-Day Upgrade,Skill,Ads,Google,921,230,290922.12,15541.15,33788,3275,India
2020-08-01,Mindset Coaching,Coaching,Content,Google,158,34,23339.23,1555.83,11750,860,India
2020-08-01,Spiritual Sessions,Physical,Influencer,Facebook,1066,311,236406.18,5132.66,42791,2801,India
2020-08-01,1:1 Mentorship,Physical,Influencer,Google,19,4,5259.33,474.6,5176,117,India
2020-08-01,Dashboard Templates,Coaching,Email,WhatsApp,1456,381,696003.59,10457.08,47118,3681,India
2020-08-01,Meditation Audio Pack,Digital,Email,Facebook,79,20,23329.24,2376.1,12553,510,India
2020-08-01,E-book,Skill,WhatsApp,Facebook,57,13,14383.7,781.68,8386,195,India
2020-08-01,Clothing Brand,Skill,WhatsApp,Instagram,208,61,34451.73,2285.23,16225,1090,India
2020-08-02,5-Min Meditation Club,Digital,Content,YouTube,778,179,46130.87,8710.3,46313,2915,India
2020-08-02,3-Day Challenge,Skill,Email,Instagram,52,8,8610.02,425.8,9050,178,India
2020-08-02,21-Day Upgrade,Digital,Influencer,Instagram,125,18,35095.91,664.01,6310,397,India
2020-08-02,Mindset Coaching,Coaching,Influencer,Google,176,35,17560.16,2248.85,32891,987,India
2020-08-02,Spiritual Sessions,Digital,WhatsApp,Facebook,412,48,18458.98,2811.86,22725,1667,India
2020-08-02,1:1 Mentorship,Skill,Influencer,YouTube,188,44,10004.88,1697.7,43407,475,India
2020-08-02,Dashboard Templates,Coaching,Email,WhatsApp,99,13,12898.99,617.87,6349,432,India
2020-08-02,Meditation Audio Pack,Coaching,Influencer,WhatsApp,548,129,97185.83,1987.02,23787,1576,India
2020-08-02,E-book,Physical,Influencer,YouTube,42,10,17443.14,387.72,1908,126,India
2020-08-02,Clothing Brand,Physical,WhatsApp,Instagram,66,7,6654.9,1522.37,11534,364,India
2020-08-03,5-Min Meditation Club,Skill,Content,WhatsApp,258,57,51584.99,2819.08,11440,973,India
2020-08-03,3-Day Challenge,Coaching,Influencer,Google,178,34,15363.04,2202.1,17462,716,India
2020-08-03,21-Day Upgrade,Skill,Ads,WhatsApp,633,142,202033.34,10859.11,35318,2777,India
2020-08-03,Mindset Coaching,Skill,Content,Instagram,61,12,21293.56,932.06,4856,212,India
2020-08-03,Spiritual Sessions,Skill,Email,Facebook,240,24,14602.11,5752.42,18932,1263,India
2020-08-03,1:1 Mentorship,Skill,Ads,Facebook,218,53,30805.65,4270.17,17980,1259,India
2020-08-03,Dashboard Templates,Skill,Content,YouTube,114,15,19992.58,379.82,11995,341,India
2020-08-03,Meditation Audio Pack,Digital,Ads,Google,477,107,125766.12,3218.56,15557,1424,India
2020-08-03,E-book,Skill,Ads,Facebook,500,51,75083.37,8939.46,29004,2809,India
2020-08-03,Clothing Brand,Digital,Email,Facebook,320,53,55796.72,5614.75,37672,1264,India
2020-08-04,5-Min Meditation Club,Skill,Email,Google,152,15,10390.17,1665.3,16442,677,India
2020-08-04,3-Day Challenge,Physical,Ads,YouTube,76,10,19714.97,809.11,5754,195,India
2020-08-04,21-Day Upgrade,Digital,WhatsApp,Google,138,39,49069.58,654.41,45823,625,India
2020-08-04,Mindset Coaching,Skill,Email,Facebook,567,132,221965.6,8899.58,26168,1866,India
2020-08-04,Spiritual Sessions,Digital,Influencer,Instagram,53,13,20830.8,892.59,17488,259,India
2020-08-04,1:1 Mentorship,Physical,Ads,YouTube,83,9,14766.66,1034.72,22146,303,India
2020-08-04,Dashboard Templates,Digital,Email,Google,420,98,145411.83,6435.58,25398,1296,India
2020-08-04,Meditation Audio Pack,Physical,Content,WhatsApp,55,12,23530.62,842.68,27014,287,India
2020-08-04,E-book,Digital,Ads,YouTube,87,24,10327.44,1062.06,17603,248,India
2020-08-04,Clothing Brand,Physical,Ads,Instagram,839,123,93119.22,10442.86,29988,2254,India
2020-08-05,5-Min Meditation Club,Coaching,Content,Facebook,149,42,50334.84,1871.52,25276,691,India
2020-08-05,3-Day Challenge,Digital,Ads,Instagram,52,9,17576.82,1227.27,3613,296,India
2020-08-05,21-Day Upgrade,Digital,Ads,Google,144,22,18410.59,1882.31,14727,545,India
2020-08-05,Mindset Coaching,Digital,Ads,Instagram,81,24,17190.31,890.37,9302,216,India
2020-08-05,Spiritual Sessions,Physical,Ads,WhatsApp,192,56,34096.69,2476.13,10821,551,India
2020-08-05,1:1 Mentorship,Digital,Ads,WhatsApp,98,25,8255.68,2053.77,10408,749,India
2020-08-05,Dashboard Templates,Digital,Ads,Instagram,191,55,11211.95,2338.24,5870,523,India
2020-08-05,Meditation Audio Pack,Physical,WhatsApp,Google,72,21,11114.53,1706.46,6413,530,India
2020-08-05,E-book,Skill,Ads,Instagram,27,4,1157.3,1007.83,3606,241,India
2020-08-05,Clothing Brand,Skill,Influencer,Instagram,193,24,29385.42,1248.9,47612,558,India
2020-08-06,5-Min Meditation Club,Physical,Content,WhatsApp,125,13,14424.77,1899.42,7004,477,India
2020-08-06,3-Day Challenge,Digital,WhatsApp,YouTube,188,55,37657.77,1910.76,48800,1185,India
2020-08-06,21-Day Upgrade,Physical,Influencer,YouTube,465,68,128409.71,2988.52,17040,1387,India
2020-08-06,Mindset Coaching,Physical,Ads,Facebook,186,39,39265.51,1448.71,47619,828,India
2020-08-06,Spiritual Sessions,Skill,Influencer,Instagram,627,168,123298.15,4855.76,47117,1938,India
2020-08-06,1:1 Mentorship,Skill,Email,Facebook,398,68,74889.95,2299.01,20405,1070,India
2020-08-06,Dashboard Templates,Skill,WhatsApp,Instagram,78,13,8804.66,444.42,2935,275,India
2020-08-06,Meditation Audio Pack,Skill,Content,YouTube,184,18,12803.56,5492.18,16991,1615,India
2020-08-06,E-book,Coaching,Influencer,Facebook,152,26,29722.88,939.34,16945,869,India
2020-08-06,Clothing Brand,Physical,WhatsApp,YouTube,24,5,2612.07,448.25,8240,94,India
2020-08-07,5-Min Meditation Club,Skill,Ads,Instagram,625,163,242062.54,2687.71,28597,1758,India
2020-08-07,3-Day Challenge,Coaching,WhatsApp,Facebook,74,12,17404.91,605.83,20829,302,India
2020-08-07,21-Day Upgrade,Digital,Ads,Google,334,89,103283.54,10858.45,39493,2550,India
2020-08-07,Mindset Coaching,Digital,Influencer,Google,315,76,84897.24,2494.35,13787,1126,India
2020-08-07,Spiritual Sessions,Physical,Influencer,Instagram,61,15,24500.11,1285.97,42405,566,India
2020-08-07,1:1 Mentorship,Coaching,Content,Instagram,153,23,11519.28,5420.84,18974,1281,India
2020-08-07,Dashboard Templates,Skill,WhatsApp,WhatsApp,27,7,13259.85,191.46,2600,101,India
2020-08-07,Meditation Audio Pack,Digital,Influencer,Facebook,168,45,66839.77,1349.19,22706,485,India
2020-08-07,E-book,Coaching,Content,Google,851,94,91190.62,7476.05,28195,2207,India
2020-08-07,Clothing Brand,Physical,Content,Instagram,546,66,100868.83,7734.81,36985,2242,India
2020-08-08,5-Min Meditation Club,Skill,Email,Google,431,117,56945.01,2441.77,23841,1117,India
2020-08-08,3-Day Challenge,Coaching,Email,YouTube,147,16,23648.85,1256.39,23333,500,India
2020-08-08,21-Day Upgrade,Physical,Content,Facebook,10,2,3990.02,206.67,6267,67,India
2020-08-08,Mindset Coaching,Physical,Influencer,Google,278,46,25096.93,4500.46,41831,1585,India
2020-08-08,Spiritual Sessions,Coaching,Email,Facebook,199,36,37803.81,2853.84,26835,575,India
2020-08-08,1:1 Mentorship,Digital,Email,Google,55,15,6767.22,1890.61,11532,449,India
2020-08-08,Dashboard Templates,Physical,Ads,YouTube,729,75,39822.89,6857.63,43402,2932,India
2020-08-08,Meditation Audio Pack,Digital,WhatsApp,Facebook,126,29,26876.1,3623.12,28463,780,India
2020-08-08,E-book,Skill,Content,Facebook,303,82,127376.93,2938.57,10566,934,India
2020-08-08,Clothing Brand,Coaching,WhatsApp,WhatsApp,268,76,33603.09,4771.51,23564,1061,India
2020-08-09,5-Min Meditation Club,Physical,Email,YouTube,453,127,174813.63,7729.57,44085,1594,India
2020-08-09,3-Day Challenge,Digital,WhatsApp,Instagram,416,98,141954.15,9548.85,46823,2175,India
